ID imagem,ID folha,Media,Variancia,Uniformidade,Entropia,Perimetro
Teste03,10,-2.0377333934812336e-11,165629.8040973573,0.0017237770894036049,10.506158105745275,1998
Teste03,11,-2.0377333934812336e-11,165629.8040973573,0.0017237770894036049,10.506158105745275,1998
Teste03,12,-4.480222269565015e-11,14370.971937907925,0.0011819031376954843,11.468646523717696,4068
Teste03,13,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste03,14,-2.0377333934812336e-11,165629.8040973573,0.0017237770894036049,10.506158105745275,1998
Teste03,15,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste03,16,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste03,17,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste03,18,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste03,19,1.377425365607643e-11,35959.50038092605,0.0010124241303081458,11.262002635417065,2048
Teste03,20,1.377425365607643e-11,35959.50038092605,0.0010124241303081458,11.262002635417065,2048
Teste03,21,4.559781545399044e-11,35962.82063540327,0.0010295040047136241,11.203128255439323,1882
Teste03,22,1.2230903356086342e-11,35963.82141874802,0.0010306755284904513,11.199138435214413,1855
Teste03,23,1.377425365607643e-11,35959.50038092605,0.0010124241303081458,11.262002635417065,2048
Teste03,24,1.377425365607643e-11,35959.50038092605,0.0010124241303081458,11.262002635417065,2048
Teste03,25,-2.0377333934812336e-11,165629.8040973573,0.0017237770894036049,10.506158105745275,1998
Teste03,26,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste03,27,1.0566412978960105e-11,2385.012036576706,0.000911438163235471,11.229618909092908,1462
Teste03,28,1.0566412978960105e-11,2385.012036576706,0.000911438163235471,11.229618909092908,1462
Teste03,29,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,30,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,31,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,32,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste03,33,-1.8187672234156599e-12,157.8787401625748,6.757465344257686e-05,14.614592205000216,1579
Teste03,34,-1.8187672234156599e-12,157.8787401625748,6.757465344257686e-05,14.614592205000216,1579
Teste03,35,1.0566412978960105e-11,2385.012036576706,0.000911438163235471,11.229618909092908,1462
Teste03,36,1.0566412978960105e-11,2385.012036576706,0.000911438163235471,11.229618909092908,1462
Teste03,37,1.0566412978960105e-11,2385.012036576706,0.000911438163235471,11.229618909092908,1462
Teste03,38,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste03,39,-1.8187672234156599e-12,157.8787401625748,6.757465344257686e-05,14.614592205000216,1579
Teste03,40,2.6375349387181e-12,2385.1415311427795,0.0009156910395130913,11.21654947919869,1455
Teste03,41,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,42,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,43,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,44,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste03,45,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,46,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste03,47,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,48,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,49,-1.8187672234156599e-12,157.8787401625748,6.757465344257686e-05,14.614592205000216,1579
Teste03,50,-1.8187672234156599e-12,157.8787401625748,6.757465344257686e-05,14.614592205000216,1579
Teste03,51,3.752382107292951e-11,31011.892083804567,0.0008025860570587318,11.927057742302338,1952
Teste03,52,-5.3371077089053864e-11,54930.2447062267,0.001354743835869929,10.777836336188834,1964
Teste03,53,-1.8187672234156599e-12,157.8787401625748,6.757465344257686e-05,14.614592205000216,1579
Teste04,1,-6.179416006668603e-11,15386.123677683141,0.0006698816953040008,12.835706929992044,4800
Teste04,2,1.2329070837174827e-10,18413.732845335384,0.0006708161888586679,12.849827442303974,5054
Teste04,3,-5.4525750451187016e-11,28448.99695420102,0.0007592163106744536,11.988050775193042,2010
Teste04,4,4.6761157012492616e-11,90212.29905663559,0.0009946441623241123,11.82231520233056,1975
Teste04,5,8.379010809841936e-12,1575.1356603759039,0.0005938832978935064,12.234830303032247,1307
Teste04,6,1.1573803879530182e-12,10.884925058676604,1.9527446976409123e-05,16.06067827217649,1561
Teste04,7,-2.8699547180769096e-12,8.085324150157822,1.8955697635643286e-05,16.071056618038813,1589
Teste04,8,-4.432135105973678e-11,13110.585908203862,0.0006736975862294107,12.241197620901488,1746
Teste04,9,4.3664693334579535e-11,9103.49324058771,0.0004781514921871581,12.602103196124283,1761
Teste04,10,7.090513289356726e-12,1582.164131264738,0.0005783595486969563,12.307395117652556,1417
Teste04,11,-4.367601484471517e-11,24481.882102270327,0.0006804783796120021,12.297608358227375,1909
Teste04,12,-5.4549036728607225e-12,7737.340048566547,0.0006770485350994945,12.685927655401569,3904
Teste04,13,1.2294443397370403e-09,789487.8446939415,0.00102724312574407,11.894222114733267,3556
Teste04,14,6.690676658538397e-12,8939.791369477476,0.00047326148204240344,12.600080932661315,1714
Teste04,15,4.8608648573270075e-11,29784.589966983593,0.000782890837198049,11.952038442590663,2038
Teste04,16,4.132612438020877e-12,1079.0646771650877,0.00024822623443185733,13.221025616475124,1487
Teste04,17,7.700596128638881e-11,38906.06044544436,0.0006744416437838467,12.35602246452939,2184
Teste04,18,5.252643328970685e-11,13435.69563714013,0.0006366684908021069,12.86499720597673,4430
Teste04,19,1.8977897812272326e-11,9197.47729143468,0.00048350517798739935,12.58705042794943,1733
Teste04,20,-1.4015300909848288e-11,1079.7813194023677,0.00024484531086847104,13.261039587478106,1458
Teste04,21,-4.0270634266495464e-11,30054.537229547106,0.000784129498861897,11.949795828655216,2023
Teste04,22,-1.4957745415530854e-10,92429.46447282615,0.0010110943377991297,11.81022144716681,1977
Teste04,23,4.311826888375378e-11,2033.8733344355835,0.00024343171524617013,13.317119029169666,1744
Teste05,1,-7.494631521290374e-11,81888.79287594846,0.0007987388878974823,12.003525249147131,2532
Teste05,2,-1.1137569978694056e-11,3433.514893295945,0.00023991811186440507,13.389365944055683,2018
Teste05,3,-4.9858396599690435e-11,8564.331699594091,0.0004614880225439469,12.624724245908194,1721
Teste05,4,-6.051990777012489e-12,1073.086406009264,0.0002475309448486773,13.22309463136491,1485
Teste05,5,4.61630594861262e-11,9579.83361730263,0.0006667931213326298,12.233977344699053,1511
Teste05,6,-1.00626462674544e-10,24028.14332672483,0.0006692261530038107,12.320579735025477,1917
Teste05,7,1.2266416072985453e-10,24962.354380918187,0.0006937200313013959,12.262092769524074,2040
Teste05,8,-1.2025177728580694e-10,70217.58913284708,0.0006786224718848013,12.394523175463798,2546
Teste05,9,-1.0898185565794138e-10,28582.049376154537,0.0007606800382118598,11.984273314125836,2019
Teste05,10,1.7178203846369977e-11,20917.957468180743,0.0004751938119749503,12.665282555404577,2122
Teste05,11,1.3899847473106824e-11,1092.284944017005,0.00024731758127792937,13.24532282710462,1492
Teste05,12,-1.2974543379777603e-10,25404.469966027915,0.0006972716464239129,12.259056866707954,2034
Teste05,13,3.426584471895311e-11,4772.035456811381,0.0006548990026484051,12.194854163300914,1269
Teste05,14,2.5705070288029735e-11,2875.4907473612498,0.00023020241777354608,13.434106022560506,1926
Teste05,15,3.645923840611687e-12,1040.543314803045,0.00023988522275500998,13.281647885452763,1490
Teste05,16,6.700667559873807e-11,28574.69463384928,0.0007547239002698951,11.99551171005123,1981
Teste05,17,-6.435128688600522e-12,15609.146228438021,0.0007930796781005385,11.42425258491272,1762
Teste05,18,-4.118891675213704e-11,9112.133349159718,0.000482049022735517,12.574306938930865,1727
Teste06,1,1.8697053894543587e-12,57.983734020430994,1.2774795303100826e-05,16.837703753038596,3256
Teste06,2,-2.0377333934812336e-11,165629.8040973573,0.0017237770894036049,10.506158105745275,1998
Teste06,3,1.8510318061312758e-10,30976.28616955926,0.0005552799960682353,12.705156140888826,3115
Teste06,4,-1.0341855735500338e-10,33785.08743040623,0.0005589829284994637,12.7414308950708,3112
Teste06,5,5.2651831852768e-10,455390.4327056615,0.0009926804307613744,11.914507808421058,3058
Teste06,6,-1.0104027904883194e-12,24.635369737673628,1.4776564658988999e-05,16.556287291466784,2312
Teste06,7,-1.5251032841533075e-11,92.022071690956,1.2355324350316121e-05,16.91629620373068,3631
Teste06,8,4.513701673709847e-11,51273.857968117416,0.0006503036887246618,13.070496909818912,6264
Teste06,9,1.1357389746551039e-09,910790.252529074,0.001023778832119229,11.901701262042028,3683
Teste06,10,2.319886236305563e-11,37.29777314415276,1.328655013507664e-05,16.748086345407973,2859
Teste06,11,2.852867306540191e-10,109788.82000994813,0.0006472450116102038,13.183397825639046,8043
Teste06,12,-4.808313049478076e-12,66.67229543891197,1.2726526882413778e-05,16.854499901361585,3293
Teste06,13,-9.708199001645657e-11,29632.313716542565,0.000558877776158493,12.691158386768588,2573
Teste06,14,2.663358075749578e-10,273878.892638892,0.0009989325120661812,11.88488580984963,2658
Teste07,1,8.245973669510076e-10,517154.30429571564,0.0007547426219501228,12.175114066910133,4188
Teste07,2,2.724177218440399e-10,75645.39865708163,0.0007944745029354389,12.002705007907362,2533
Teste07,3,-3.173714329535171e-11,18285.453949681105,0.0005654581252808582,12.627411780389814,2339
Teste07,4,-3.601070795722361e-10,169120.4262610495,0.0007806776965145944,12.075800126090503,2968
Teste07,5,-1.1681717711209405e-09,877206.7322140535,0.0007399532678291033,12.226498260401746,4619
Teste07,6,2.3145216450880246e-10,78528.99479970573,0.0007601839744014639,12.060126935370606,2603
Teste07,7,5.407693281882231e-11,10222.260658339193,0.0005598524710850151,12.628352846116728,2081
Teste07,8,4.649297158203225e-11,11901.683027864017,0.0005672802472192774,12.575878547847681,2084
Teste07,9,4.598377494752226e-11,25663.54428050253,0.000558213536232803,12.721591191303949,2756
Teste07,10,2.2586262070703467e-11,8305.507427118393,0.0005710118776832788,12.526311175617584,1886
Teste07,11,-3.9270635463113657e-11,9567.747793900306,0.00024178898886230088,13.484610107797456,2756
Teste07,12,1.405352008810451e-10,107430.04379810875,0.0007856928580603833,12.038273934050883,2802
Teste07,13,-4.107100792273555e-11,24473.86794638244,0.000680589432222079,12.296895142114288,1955
Teste07,14,4.5656931577445214e-11,4630.238685707012,0.0002366501655905264,13.457470495835377,2243
Teste07,15,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste07,16,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste07,17,2.014537804151742e-11,1118.6283031294317,0.0002493537734120292,13.229447671435807,1512
Teste07,18,1.47111897316754e-11,2243.041174691334,0.0004856259446792016,11.96401898714394,1520
Teste07,19,8.79610609610254e-12,1097.887144660693,0.00024659373239503793,13.248853021288955,1533
Teste07,20,-9.585852782118681e-12,1071.6601994256205,0.00024637842662801634,13.24045486669003,1523
Teste07,21,-1.6792307832875358e-10,62550.99522935209,0.0004742092935967804,12.75688393930903,2854
Teste07,22,2.646214639556374e-10,47752.390915575736,0.000486220834547941,12.691188275985246,2632
Teste08,1,1.377425365607643e-11,35959.50038092605,0.0010124241303081458,11.262002635417065,2048
Teste08,2,4.6226038405081105e-11,7609.059361845783,0.0006573634049643964,12.741138618955475,3819
Teste08,3,3.8257230499869066e-11,30066.39897831591,0.0007879525998214404,11.940150874003857,2036
Teste08,4,-1.6539051660331705e-10,57930.57322550679,0.0006419612950575855,13.107083947164012,6649
Teste08,5,2.923314884432926e-10,318834.1896343378,0.0010127198386814177,11.872860659239889,2749
Teste08,6,1.880769565695134e-10,74231.66482537516,0.0006805181954478616,12.39083088769858,2541
Teste08,7,4.022046584672978e-11,25999.433275375362,0.0006567332830650535,12.95114419090326,5526
Teste08,8,1.4343566872437874e-10,170933.2112551771,0.0006923075820753922,12.418914139167827,3347
Teste08,9,1.0734405717956067e-11,37.074828507916514,1.3359593434536688e-05,16.737486327920667,2704
Teste08,10,-9.961773058200524e-13,18.041486099367773,1.4848689943732367e-05,16.522384729845793,2249
Teste08,11,-2.4818514647931278e-11,45997.09964755909,0.0007969968958670417,11.963644680932555,2133
Teste08,12,-3.1218858097606383e-10,332573.4666668678,0.0010195010204654268,11.863626995905213,2775
Teste08,13,9.657963014400583e-11,34286.65409803888,0.0004781442843801157,12.707703228140293,2403
Teste08,14,-1.7804410181419816e-11,26954.190644894745,0.00047478358577975245,12.700923453213326,2309
Teste08,15,1.7805598565256682e-11,74.10731832729617,1.2711557613069573e-05,16.864644872195896,3352
Teste08,16,1.896268359349862e-10,37910.638199691275,0.0004563893154261606,12.75579887460195,2486
Teste08,17,-2.0984379815389143e-11,5227.098012190025,0.00048526242395826463,12.518874858447845,1525
Teste08,18,1.6812056846497725e-10,29959.8336119395,0.0007860492520177746,11.949144909713558,1998
Teste09,1,2.815495078831859e-10,139540.65152701805,0.0007527715430416575,12.108746538392984,2967
Teste09,2,3.742666593309352e-11,4692.920440455326,0.0002360918636224829,13.444281699524277,2185
Teste09,3,-1.0183023586678164e-10,34980.55803561714,0.0006392929857289855,13.04419609299224,5702
Teste09,4,2.36442868756237e-10,37912.770120067646,0.0005519816584821475,12.77129326635589,3164
Teste09,5,1.1892832205151471e-11,12870.277810794269,0.0007907560455687332,11.86519232683951,1570
Teste09,6,-4.965417454375759e-11,16352.128337266833,0.0004701397620365534,12.658326319934769,1997
Teste09,7,-1.227546162930874e-11,38.87672962745407,1.3408735924602095e-05,16.739878643958008,2851
Teste09,8,5.160196272016582e-12,7802.609643678723,0.0006765266849910918,12.69642996493609,4043
Teste09,9,4.263318750764508e-11,4724.242490364306,0.0002368090082393434,13.45673032749997,2185
Teste09,10,-5.699764170705298e-12,23.08914870582776,1.4626828369895636e-05,16.56716649480298,2382
Teste09,11,-5.923359112230964e-11,90825.10880161732,0.0006784772133766427,12.410979740415664,2726
Teste09,12,9.31762746386039e-11,24870.887615750686,0.0006892476971538458,12.27272428499023,2043
Teste09,13,-4.957488195997395e-12,2045.0626787451909,0.0006962414498528844,11.830588705732081,1033
Teste09,14,7.667944729693177e-12,3668.813290537717,0.0004839655727542957,12.481324664018322,1375
Teste09,15,4.65658929601695e-11,9014.12441722743,0.00047683631790170367,12.606340263931674,1755
Teste09,16,-6.581777881227175e-12,35.16718002982468,1.3493822621307831e-05,16.72245719417726,2806
Teste09,17,1.2068702442036457e-11,32.455945918549794,1.3254605741504752e-05,16.735439140248463,2654
Teste09,18,3.049697325322462e-12,27.44710335952285,1.574237161474024e-05,16.468855006756204,2178
Teste09,19,1.8688099136764114e-11,8952.757586123105,0.000473297384607969,12.618661545994799,1748
Teste09,20,2.0243562620474165e-10,52665.06096148005,0.0006775267966892831,12.373372022361139,2374
Teste10,1,-3.765912169780006e-11,9071.330123165673,0.0004774538368293302,12.606034118622732,1759
Teste10,2,2.4585268933521864e-11,7570.413693587445,0.0006574828309101554,12.7364710337303,3815
Teste10,3,1.377425365607643e-11,35959.50038092605,0.0010124241303081458,11.262002635417065,2048
Teste10,4,-2.4673959858785566e-10,79274.61204197258,0.0006866137531881089,12.380780472988114,2693
Teste10,5,-3.460686500821736e-11,9170.18410637131,0.0004839409771290154,12.572046440708034,1765
Teste10,6,1.3719420716672148e-10,24193.316822679302,0.0006699593893284989,12.328484634072852,1907
Teste10,7,-1.4375939089324163e-10,48354.33434210141,0.0006738022978318055,12.374644258320888,2267
Teste10,8,-1.8257622518870475e-11,9291.110374342528,0.00048299945661613766,12.589767767331358,1726
Teste10,9,6.877040365123321e-11,64007.87654112529,0.0006918664623415828,12.354652293995127,2579
Teste10,10,-9.424690780406031e-11,24366.87347648918,0.0006745854152586041,12.31722101903027,1903
Teste10,11,6.827810354863989e-11,9195.294883352384,0.00048484855389241535,12.579769849819748,1727
Teste10,12,7.184717133301016e-11,9054.01599269941,0.0004796064416960249,12.58150256855653,1724
Teste10,13,-1.5705673849127078e-11,9282.768042930154,0.0004906047427946446,12.54942508484282,1748
Teste10,14,4.4276251718808335e-11,24749.823543193994,0.0006895878703481559,12.270285730228654,2004
Teste10,15,1.1398475414405029e-10,25192.07266085075,0.000694800609858128,12.258304950992748,2026
Teste10,16,4.715006857169968e-11,24053.73681591524,0.0006678886194736411,12.324372381906274,1920
Teste10,17,6.784818627064704e-11,8313.270021738614,0.0005389201530770552,12.674591779221254,1875
Teste10,18,9.070019041379496e-12,2445.4780464704577,0.0006795702090690872,12.425855921073234,3052
Teste10,19,5.574143403797027e-11,7381.869774571765,0.0005636926824586282,12.542894014284911,2038
Teste10,20,-5.683553053106166e-11,30947.89571750668,0.0004604048508597034,12.749815060057404,2370
Teste10,21,1.8911788042703936e-11,8740.822204831184,0.00046840899377549757,12.608591034915989,1732
Teste10,22,-8.518554785175159e-12,6020.791227267808,0.000568943269134932,12.495773700189934,2058
Teste10,23,4.499133487642637e-12,2128.595956597866,0.0006775575454489173,12.427857298853104,2753
Teste10,24,1.229593900656245e-12,23300.98784390696,0.0006739325156492826,12.891947661359985,5347
Teste10,25,-2.474254460170522e-11,24569.32234682565,0.0006826764756399394,12.28589979136831,1949
Teste10,26,7.31244778270912e-11,25014.721394910295,0.0006906165708345988,12.276576518237587,1991
Teste10,27,-7.37828349849437e-11,27174.78932173695,0.00048811647261383996,12.651455972567508,2307
Teste10,28,-7.270872792730643e-11,9720.827162728412,0.0006758499827661786,12.211608001120872,1554
Teste10,29,-2.2640056713055245e-11,16130.7059103257,0.0006620514277744367,12.869740897084865,4770
Teste11,1,-9.71470931043078e-11,36612.12752774152,0.0008879011983871999,11.795013987723289,2035
Teste11,2,-1.3838246661849324e-09,738846.2730259335,0.0008825056172527651,11.979403293198434,4193
Teste11,3,1.232076875419541e-11,3750.3617649727735,0.0005735730878280178,12.464698757329634,1716
Teste11,4,1.0700414295947147e-11,2379.2208630091845,0.000912167555174255,11.229195951956658,1462
Teste11,5,-7.866365224137861e-10,270808.1522412435,0.0004998974915357112,12.752461448510223,4051
Teste11,6,-3.0420819563479334e-11,10062.052911611194,0.00022313618492112805,13.572988183429075,2876
Teste11,7,-4.967452935534383e-12,38.47780407899891,4.8367236801289995e-05,14.849009122977117,1579
Teste11,8,-8.977792051445554e-10,1315969.5445716733,0.0010542332136725882,11.882064144077649,4025
Teste11,9,-2.4657455764687253e-11,14318.011528929763,0.0011805669618190767,11.470051114541459,4068
Teste11,10,1.1079850817212467e-10,37235.29084368055,0.0006245846619544426,13.079856245707951,5843
Teste11,11,-7.332929632974418e-13,28.664703553302633,1.6936567720343926e-05,16.413207024377073,2190
Teste11,12,-1.0211287236372478e-11,63.1232031149431,1.6239211822076567e-05,16.580871636762406,2689
Teste11,13,1.700327422263226e-11,165241.87681281718,0.001723442932464766,10.505727577300783,1999
Teste11,14,9.395713986568369e-11,18904.16105828045,0.0002219458391514395,13.63163535085169,3395
Teste11,15,1.3254214674580933e-10,57349.72808610335,0.0006220836632031847,13.137509014120912,6441
Teste11,16,2.6827134957940757e-10,180325.06145409687,0.0009846979688104298,11.878482185136788,2383
Teste11,17,1.0375261522317658e-10,21910.89075757629,0.0005868827567006902,12.602077502950628,2529
Teste11,18,-3.7309508130536906e-11,65339.12414749918,0.0007624447880842064,12.044450617521399,2469
Teste11,19,-1.8784500192305098e-10,66126.37435097946,0.0007566160037457014,12.05055931611618,2415
Teste11,20,1.2411514632888754e-11,4564.176732974329,0.00022872450574844665,13.493797909438113,2165
Teste11,21,6.954737621304302e-11,24349.199662212577,0.0004427824151668444,12.770591362432597,2318
Teste11,22,-7.148690406993952e-11,182782.37166047868,0.0009790762807345816,11.890938859389436,2431
Teste11,23,3.7861214651716685e-11,2764.4097002776807,0.00022923318629567669,13.440805107552006,1906
Teste11,24,4.0046425749888214e-12,11.656852347058901,2.2029993053133515e-05,15.955486232512376,1530
Teste11,25,-1.4636311270360995e-11,224.40825085499696,1.3719319983870913e-05,16.88471123197866,3882
Teste11,26,1.2298745138625278e-11,1771.4545529936636,0.0006278140634760284,12.207759806383061,1369
Teste11,27,1.845272871135728e-11,8994.432335408157,0.0005837147472564204,12.516567740897756,1974
Teste11,28,5.365208082495909e-11,120105.6714790586,0.0007546429059323303,12.101208091489847,2821
Teste11,29,7.71704513442481e-11,27814.56760116493,0.0004497540104412718,12.768664954632518,2332
Teste11,30,-6.794282150779374e-12,15395.587042688368,0.0007885953607087468,11.427947510567629,1762
Teste11,31,1.3726854939180577e-11,2252.091630682828,0.00048575922858483183,11.965039164893085,1520
Teste11,32,3.851169549413816e-12,16.81999831680858,1.9504023616029405e-05,16.1531967032857,1737
Teste11,33,-2.2959750203485618e-11,10226.79243620758,0.000522844342754431,12.45253175151382,1713
Teste12,1,1.555113503248773e-11,36082.03347820706,0.0010138803769957304,11.259438604143268,2048
Teste12,2,-6.027974612521358e-10,2801389.647546328,0.0010626274795080201,11.823982583275518,4988
